日期,品名,规格,材质,品牌,价格,地区,抓取时间,创建时间
2026-05-15,盘螺,Φ10,HRB400E,敬业营口,3560,山东烟台,None,None
2026-05-15,盘螺,Φ10,HRB500E,永锋,3820,山东烟台,None,None
2026-05-15,盘螺,Φ10,HRB500E,石横特钢,3820,山东烟台,None,None
2026-05-15,盘螺,Φ10,HRB500E,江苏镔鑫,3780,山东烟台,None,None
2026-05-15,盘螺,Φ10,HRB500E,敬业营口,3780,山东烟台,None,None
2026-05-15,盘螺,Φ12,HRB400E,永锋,3780,山东烟台,None,None
2026-05-15,盘螺,Φ12,HRB400E,石横特钢,3780,山东烟台,None,None
2026-05-15,盘螺,Φ12,HRB400E,永锋,3790,山东烟台,None,None
2026-05-15,盘螺,Φ12,HRB400E,石横特钢,3790,山东烟台,None,None
2026-05-15,盘螺,Φ12,HRB400E,永锋,3780,山东烟台,None,None
2026-05-15,盘螺,Φ12,HRB400E,石横特钢,3780,山东烟台,None,None
2026-05-15,盘螺,Φ6,HRB400E,永锋,3930,山东烟台,None,None
2026-05-15,盘螺,Φ6,HRB400E,石横特钢,3930,山东烟台,None,None
2026-05-15,盘螺,Φ6,HRB400E,永锋,3940,山东烟台,None,None
2026-05-15,盘螺,Φ6,HRB400E,石横特钢,3940,山东烟台,None,None
2026-05-15,盘螺,Φ6,HRB400E,永锋,3930,山东烟台,None,None
2026-05-15,盘螺,Φ6,HRB400E,石横特钢,3930,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,永锋,3820,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,石横特钢,3820,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,日照,3580,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,江苏镔鑫,3780,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,敬业营口,3780,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,永锋,3620,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,石横特钢,3620,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,日照,3590,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,江苏镔鑫,3580,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,敬业营口,3570,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,永锋,3830,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,石横特钢,3830,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,江苏镔鑫,3790,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,敬业营口,3790,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,永锋,3610,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,石横特钢,3610,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,日照,3580,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,江苏镔鑫,3570,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB400E,敬业营口,3560,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,永锋,3820,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,石横特钢,3820,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,江苏镔鑫,3780,山东烟台,None,None
2026-05-15,盘螺,Φ8,HRB500E,敬业营口,3780,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,莱钢,3740,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,永锋,3740,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,石横特钢,3740,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,莱钢,3540,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,永锋,3540,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,石横特钢,3540,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB500E,莱钢,3750,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB500E,永锋,3750,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB500E,石横特钢,3750,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,莱钢,3530,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,永锋,3530,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB400E,石横特钢,3530,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB500E,莱钢,3740,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB500E,永锋,3740,山东烟台,None,None
2026-05-15,螺纹钢,Φ10,HRB500E,石横特钢,3740,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,莱钢,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,永锋,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,石横特钢,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,江苏镔鑫,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,莱钢,3520,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,永锋,3520,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,石横特钢,3520,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,江苏镔鑫,3490,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB500E,江苏镔鑫,3700,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,莱钢,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,永锋,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,石横特钢,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB400E,江苏镔鑫,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ12,HRB500E,江苏镔鑫,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,莱钢,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,永锋,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,石横特钢,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,莱钢,3700,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,永锋,3700,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,石横特钢,3700,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,莱钢,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,永锋,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ12-14,HRB500E,石横特钢,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,莱钢,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,永锋,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,石横特钢,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,江苏镔鑫,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,莱钢,3490,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,永锋,3490,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,石横特钢,3490,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,江苏镔鑫,3470,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB500E,江苏镔鑫,3680,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,莱钢,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,永锋,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,石横特钢,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB400E,江苏镔鑫,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ14,HRB500E,江苏镔鑫,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,莱钢,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,永锋,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,石横特钢,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,江苏镔鑫,3440,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,莱钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,永锋,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,石横特钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,江苏镔鑫,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,莱钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,永锋,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,石横特钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB400E,江苏镔鑫,3430,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ16,HRB500E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,莱钢,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,永锋,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,石横特钢,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,江苏镔鑫,3440,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,莱钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,永锋,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,石横特钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,江苏镔鑫,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,莱钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,永锋,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,石横特钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB400E,江苏镔鑫,3430,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ18,HRB500E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,莱钢,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,永锋,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,石横特钢,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,江苏镔鑫,3440,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,莱钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,永锋,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,石横特钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,江苏镔鑫,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,莱钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,永锋,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,石横特钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB400E,江苏镔鑫,3430,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ20,HRB500E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,莱钢,3570,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,永锋,3570,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,石横特钢,3570,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,江苏镔鑫,3550,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,莱钢,3370,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,永锋,3370,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,石横特钢,3370,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,江苏镔鑫,3350,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,莱钢,3580,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,永锋,3580,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,石横特钢,3580,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,江苏镔鑫,3560,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,莱钢,3360,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,永锋,3360,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,石横特钢,3360,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB400E,江苏镔鑫,3340,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,莱钢,3570,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,永锋,3570,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,石横特钢,3570,山东烟台,None,None
2026-05-15,螺纹钢,Φ22,HRB500E,江苏镔鑫,3550,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,莱钢,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,永锋,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,石横特钢,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,江苏镔鑫,3460,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,莱钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,永锋,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,石横特钢,3670,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,江苏镔鑫,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,莱钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,永锋,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,石横特钢,3450,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB400E,江苏镔鑫,3430,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,莱钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,永锋,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,石横特钢,3660,山东烟台,None,None
2026-05-15,螺纹钢,Φ25,HRB500E,江苏镔鑫,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,莱钢,3720,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,永锋,3720,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,石横特钢,3720,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,江苏镔鑫,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,莱钢,3520,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,永锋,3520,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,石横特钢,3520,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,江苏镔鑫,3490,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,莱钢,3730,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,永锋,3730,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,石横特钢,3730,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,江苏镔鑫,3700,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,莱钢,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,永锋,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,石横特钢,3510,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB400E,江苏镔鑫,3480,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,莱钢,3720,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,永锋,3720,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,石横特钢,3720,山东烟台,None,None
2026-05-15,螺纹钢,Φ28-32,HRB500E,江苏镔鑫,3690,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,莱钢,3850,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,永锋,3850,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,石横特钢,3850,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,江苏镔鑫,3820,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,莱钢,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,永锋,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,石横特钢,3650,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,江苏镔鑫,3620,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,莱钢,3860,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,永锋,3860,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,石横特钢,3860,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,江苏镔鑫,3830,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,莱钢,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,永锋,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,石横特钢,3640,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB400E,江苏镔鑫,3610,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,莱钢,3850,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,永锋,3850,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,石横特钢,3850,山东烟台,None,None
2026-05-15,螺纹钢,Φ36-40,HRB500E,江苏镔鑫,3820,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,永锋,3610,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,石横特钢,3610,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,江苏镔鑫,3570,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,永锋,3620,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,石横特钢,3620,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,江苏镔鑫,3580,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,永锋,3610,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,石横特钢,3610,山东烟台,None,None
2026-05-15,高线,Φ10,HPB300,江苏镔鑫,3570,山东烟台,None,None
2026-05-15,高线,Φ12,HPB300,永锋,3780,山东烟台,None,None
2026-05-15,高线,Φ12,HPB300,石横特钢,3780,山东烟台,None,None
2026-05-15,高线,Φ12,HPB300,永锋,3790,山东烟台,None,None
2026-05-15,高线,Φ12,HPB300,石横特钢,3790,山东烟台,None,None
2026-05-15,高线,Φ12,HPB300,永锋,3780,山东烟台,None,None
2026-05-15,高线,Φ12,HPB300,石横特钢,3780,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,永锋,3930,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,石横特钢,3930,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,江苏镔鑫,3870,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,永锋,3940,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,石横特钢,3940,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,江苏镔鑫,3880,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,永锋,3930,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,石横特钢,3930,山东烟台,None,None
2026-05-15,高线,Φ6,HPB300,江苏镔鑫,3870,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,永锋,3610,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,石横特钢,3610,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,江苏镔鑫,3570,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,永锋,3620,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,石横特钢,3620,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,江苏镔鑫,3580,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,永锋,3610,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,石横特钢,3610,山东烟台,None,None
2026-05-15,高线,Φ8,HPB300,江苏镔鑫,3570,山东烟台,None,None
2026-05-14,圆钢,Φ12-22,HPB300,永锋,3510,山东烟台,None,None
2026-05-14,圆钢,Φ12-22,HPB300,石横特钢,3510,山东烟台,None,None
2026-05-14,圆钢,Φ12-22,HPB300,永锋,3520,山东烟台,None,None
2026-05-14,圆钢,Φ12-22,HPB300,石横特钢,3520,山东烟台,None,None
2026-05-14,圆钢,Φ12-22,HPB300,永锋,3510,山东烟台,None,None
2026-05-14,圆钢,Φ12-22,HPB300,石横特钢,3510,山东烟台,None,None
2026-05-14,圆钢,Φ25-32,HPB300,永锋,3760,山东烟台,None,None
2026-05-14,圆钢,Φ25-32,HPB300,石横特钢,3760,山东烟台,None,None
2026-05-14,圆钢,Φ25-32,HPB300,永锋,3770,山东烟台,None,None
2026-05-14,圆钢,Φ25-32,HPB300,石横特钢,3770,山东烟台,None,None
2026-05-14,圆钢,Φ25-32,HPB300,永锋,3760,山东烟台,None,None
2026-05-14,圆钢,Φ25-32,HPB300,石横特钢,3760,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,永锋,3820,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,石横特钢,3820,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,江苏镔鑫,3780,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,敬业营口,3780,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,永锋,3620,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,石横特钢,3620,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,江苏镔鑫,3580,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,敬业营口,3570,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,永锋,3830,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,石横特钢,3830,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,江苏镔鑫,3790,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,敬业营口,3790,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,永锋,3610,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,石横特钢,3610,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,江苏镔鑫,3570,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB400E,敬业营口,3560,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,永锋,3820,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,石横特钢,3820,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,江苏镔鑫,3780,山东烟台,None,None
2026-05-14,盘螺,Φ10,HRB500E,敬业营口,3780,山东烟台,None,None
2026-05-14,盘螺,Φ12,HRB400E,永锋,3780,山东烟台,None,None
2026-05-14,盘螺,Φ12,HRB400E,石横特钢,3780,山东烟台,None,None
2026-05-14,盘螺,Φ12,HRB400E,永锋,3790,山东烟台,None,None
2026-05-14,盘螺,Φ12,HRB400E,石横特钢,3790,山东烟台,None,None
2026-05-14,盘螺,Φ12,HRB400E,永锋,3780,山东烟台,None,None
2026-05-14,盘螺,Φ12,HRB400E,石横特钢,3780,山东烟台,None,None
2026-05-14,盘螺,Φ6,HRB400E,永锋,3930,山东烟台,None,None
2026-05-14,盘螺,Φ6,HRB400E,石横特钢,3930,山东烟台,None,None
2026-05-14,盘螺,Φ6,HRB400E,永锋,3940,山东烟台,None,None
2026-05-14,盘螺,Φ6,HRB400E,石横特钢,3940,山东烟台,None,None
2026-05-14,盘螺,Φ6,HRB400E,永锋,3930,山东烟台,None,None
2026-05-14,盘螺,Φ6,HRB400E,石横特钢,3930,山东烟台,None,None
2026-05-14,盘螺,Φ8,HRB400E,永锋,3820,山东烟台,None,None
2026-05-14,盘螺,Φ8,HRB400E,石横特钢,3820,山东烟台,None,None
